,response,CStype,phase,trialN,priorBelief,trialN2,Age,Group,pID
64,1.0,CS-,3,30.0,0.0,7.0,24,0,CHGE21
65,1.0,CS+,3,31.0,1.0,7.0,24,0,CHGE21
8,10.0,CS-,1,2.0,9.0,0.0,49,0,CHPL21
9,2.0,CS+,1,3.0,1.0,0.0,49,0,CHPL21
12,2.0,CS+,1,6.0,1.0,1.0,49,0,CHPL21
13,10.0,CS-,1,7.0,9.0,1.0,49,0,CHPL21
16,11.0,CS-,1,10.0,9.0,2.0,49,0,CHPL21
17,2.0,CS+,1,11.0,1.0,2.0,49,0,CHPL21
20,2.0,CS+,1,14.0,1.0,3.0,49,0,CHPL21
21,11.0,CS-,1,15.0,9.0,3.0,49,0,CHPL21
22,9.0,GS4,2,0.0,0.0,0.0,49,0,CHPL21
23,5.0,GS1,2,1.0,0.0,0.0,49,0,CHPL21
24,6.0,GS3,2,2.0,0.0,0.0,49,0,CHPL21
25,10.0,CS-,2,3.0,9.0,0.0,49,0,CHPL21
26,2.0,CS+,2,4.0,1.0,0.0,49,0,CHPL21
27,6.0,GS2,2,5.0,0.0,0.0,49,0,CHPL21
36,2.0,CS+,3,2.0,1.0,0.0,49,0,CHPL21
37,10.0,CS-,3,3.0,9.0,0.0,49,0,CHPL21
40,10.0,CS-,3,6.0,9.0,1.0,49,0,CHPL21
41,2.0,CS+,3,7.0,1.0,1.0,49,0,CHPL21
44,2.0,CS+,3,10.0,1.0,2.0,49,0,CHPL21
45,10.0,CS-,3,11.0,9.0,2.0,49,0,CHPL21
48,10.0,CS-,3,14.0,9.0,3.0,49,0,CHPL21
49,2.0,CS+,3,15.0,1.0,3.0,49,0,CHPL21
52,2.0,CS+,3,18.0,1.0,4.0,49,0,CHPL21
53,10.0,CS-,3,19.0,9.0,4.0,49,0,CHPL21
56,10.0,CS-,3,22.0,9.0,5.0,49,0,CHPL21
57,2.0,CS+,3,23.0,1.0,5.0,49,0,CHPL21
60,2.0,CS+,3,26.0,1.0,6.0,49,0,CHPL21
61,10.0,CS-,3,27.0,9.0,6.0,49,0,CHPL21
64,10.0,CS-,3,30.0,9.0,7.0,49,0,CHPL21
65,2.0,CS+,3,31.0,1.0,7.0,49,0,CHPL21
6,3.0,CS+,1,0.0,2.0,0.0,22,0,CLPI25
8,3.0,CS-,1,2.0,5.0,0.0,22,0,CLPI25
9,3.0,CS+,1,3.0,2.0,1.0,22,0,CLPI25
12,3.0,CS-,1,6.0,5.0,1.0,22,0,CLPI25
14,3.0,CS+,1,8.0,2.0,2.0,22,0,CLPI25
16,3.0,CS-,1,10.0,5.0,2.0,22,0,CLPI25
17,4.0,CS+,1,11.0,2.0,3.0,22,0,CLPI25
20,2.0,CS-,1,14.0,5.0,3.0,22,0,CLPI25
22,3.0,GS3,2,0.0,0.0,0.0,22,0,CLPI25
23,3.0,CS-,2,1.0,5.0,0.0,22,0,CLPI25
24,3.0,GS1,2,2.0,0.0,0.0,22,0,CLPI25
25,3.0,GS4,2,3.0,0.0,0.0,22,0,CLPI25
26,3.0,CS+,2,4.0,2.0,0.0,22,0,CLPI25
27,3.0,GS2,2,5.0,0.0,0.0,22,0,CLPI25
34,4.0,CS+,3,0.0,2.0,0.0,22,0,CLPI25
36,3.0,CS-,3,2.0,5.0,0.0,22,0,CLPI25
38,4.0,CS+,3,4.0,2.0,1.0,22,0,CLPI25
39,2.0,CS-,3,5.0,5.0,1.0,22,0,CLPI25
42,2.0,CS+,3,8.0,2.0,2.0,22,0,CLPI25
44,2.0,CS-,3,10.0,5.0,2.0,22,0,CLPI25
46,3.0,CS+,3,12.0,2.0,3.0,22,0,CLPI25
47,2.0,CS-,3,13.0,5.0,3.0,22,0,CLPI25
50,2.0,CS+,3,16.0,2.0,4.0,22,0,CLPI25
52,1.0,CS-,3,18.0,5.0,4.0,22,0,CLPI25
54,3.0,CS+,3,20.0,2.0,5.0,22,0,CLPI25
55,2.0,CS-,3,21.0,5.0,5.0,22,0,CLPI25
58,2.0,CS+,3,24.0,2.0,6.0,22,0,CLPI25
60,1.0,CS-,3,26.0,5.0,6.0,22,0,CLPI25
62,2.0,CS+,3,28.0,2.0,7.0,22,0,CLPI25
63,2.0,CS-,3,29.0,5.0,7.0,22,0,CLPI25
8,,CS-,1,2.0,4.0,0.0,17,0,CLSA13
9,8.0,CS+,1,3.0,7.0,0.0,17,0,CLSA13
12,6.0,CS+,1,6.0,7.0,1.0,17,0,CLSA13
13,2.0,CS-,1,7.0,4.0,1.0,17,0,CLSA13
16,1.0,CS-,1,10.0,4.0,2.0,17,0,CLSA13
17,8.0,CS+,1,11.0,7.0,2.0,17,0,CLSA13
20,9.0,CS+,1,14.0,7.0,3.0,17,0,CLSA13
21,1.0,CS-,1,15.0,4.0,3.0,17,0,CLSA13
22,1.0,GS4,2,0.0,0.0,0.0,17,0,CLSA13
23,8.0,GS1,2,1.0,0.0,0.0,17,0,CLSA13
24,3.0,GS3,2,2.0,0.0,0.0,17,0,CLSA13
25,1.0,CS-,2,3.0,4.0,0.0,17,0,CLSA13
26,10.0,CS+,2,4.0,7.0,0.0,17,0,CLSA13
27,,GS2,2,5.0,0.0,0.0,17,0,CLSA13
36,9.0,CS+,3,2.0,7.0,0.0,17,0,CLSA13
37,1.0,CS-,3,3.0,4.0,0.0,17,0,CLSA13
40,1.0,CS-,3,6.0,4.0,1.0,17,0,CLSA13
41,3.0,CS+,3,7.0,7.0,1.0,17,0,CLSA13
44,1.0,CS+,3,10.0,7.0,2.0,17,0,CLSA13
45,1.0,CS-,3,11.0,4.0,2.0,17,0,CLSA13
48,1.0,CS-,3,14.0,4.0,3.0,17,0,CLSA13
49,1.0,CS+,3,15.0,7.0,3.0,17,0,CLSA13
52,1.0,CS+,3,18.0,7.0,4.0,17,0,CLSA13
53,1.0,CS-,3,19.0,4.0,4.0,17,0,CLSA13
56,1.0,CS-,3,22.0,4.0,5.0,17,0,CLSA13
57,1.0,CS+,3,23.0,7.0,5.0,17,0,CLSA13
60,1.0,CS+,3,26.0,7.0,6.0,17,0,CLSA13
61,1.0,CS-,3,27.0,4.0,6.0,17,0,CLSA13
64,1.0,CS-,3,30.0,4.0,7.0,17,0,CLSA13
65,1.0,CS+,3,31.0,7.0,7.0,17,0,CLSA13
6,10.0,CS+,1,0.0,10.0,0.0,12,1,COMO17
8,11.0,CS-,1,2.0,,0.0,12,1,COMO17
9,10.0,CS+,1,3.0,10.0,1.0,12,1,COMO17
12,10.0,CS-,1,6.0,,1.0,12,1,COMO17
14,9.0,CS+,1,8.0,10.0,2.0,12,1,COMO17
16,9.0,CS-,1,10.0,,2.0,12,1,COMO17
17,,CS+,1,11.0,10.0,3.0,12,1,COMO17
20,9.0,CS-,1,14.0,,3.0,12,1,COMO17
22,7.0,GS3,2,0.0,0.0,0.0,12,1,COMO17
23,7.0,CS-,2,1.0,,0.0,12,1,COMO17
24,7.0,GS1,2,2.0,0.0,0.0,12,1,COMO17
25,7.0,GS4,2,3.0,0.0,0.0,12,1,COMO17
26,7.0,CS+,2,4.0,10.0,0.0,12,1,COMO17
27,8.0,GS2,2,5.0,0.0,0.0,12,1,COMO17
34,5.0,CS+,3,0.0,10.0,0.0,12,1,COMO17
36,5.0,CS-,3,2.0,,0.0,12,1,COMO17
38,5.0,CS+,3,4.0,10.0,1.0,12,1,COMO17
39,3.0,CS-,3,5.0,,1.0,12,1,COMO17
42,2.0,CS+,3,8.0,10.0,2.0,12,1,COMO17
44,2.0,CS-,3,10.0,,2.0,12,1,COMO17
46,1.0,CS+,3,12.0,10.0,3.0,12,1,COMO17
47,1.0,CS-,3,13.0,,3.0,12,1,COMO17
50,1.0,CS+,3,16.0,10.0,4.0,12,1,COMO17
52,1.0,CS-,3,18.0,,4.0,12,1,COMO17
54,1.0,CS+,3,20.0,10.0,5.0,12,1,COMO17
55,1.0,CS-,3,21.0,,5.0,12,1,COMO17
58,1.0,CS+,3,24.0,10.0,6.0,12,1,COMO17
60,1.0,CS-,3,26.0,,6.0,12,1,COMO17
62,1.0,CS+,3,28.0,10.0,7.0,12,1,COMO17
63,1.0,CS-,3,29.0,,7.0,12,1,COMO17
8,2.0,CS-,1,2.0,1.0,0.0,51,0,COTI28
9,10.0,CS+,1,3.0,10.0,0.0,51,0,COTI28
12,10.0,CS+,1,6.0,10.0,1.0,51,0,COTI28
13,2.0,CS-,1,7.0,1.0,1.0,51,0,COTI28
16,2.0,CS-,1,10.0,1.0,2.0,51,0,COTI28
17,10.0,CS+,1,11.0,10.0,2.0,51,0,COTI28
20,10.0,CS+,1,14.0,10.0,3.0,51,0,COTI28
21,2.0,CS-,1,15.0,1.0,3.0,51,0,COTI28
22,5.0,GS4,2,0.0,0.0,0.0,51,0,COTI28
23,9.0,GS1,2,1.0,0.0,0.0,51,0,COTI28
24,7.0,GS3,2,2.0,0.0,0.0,51,0,COTI28
25,2.0,CS-,2,3.0,1.0,0.0,51,0,COTI28
26,10.0,CS+,2,4.0,10.0,0.0,51,0,COTI28
27,5.0,GS2,2,5.0,0.0,0.0,51,0,COTI28
36,9.0,CS+,3,2.0,10.0,0.0,51,0,COTI28
37,1.0,CS-,3,3.0,1.0,0.0,51,0,COTI28
40,1.0,CS-,3,6.0,1.0,1.0,51,0,COTI28
41,9.0,CS+,3,7.0,10.0,1.0,51,0,COTI28
44,9.0,CS+,3,10.0,10.0,2.0,51,0,COTI28
45,1.0,CS-,3,11.0,1.0,2.0,51,0,COTI28
48,1.0,CS-,3,14.0,1.0,3.0,51,0,COTI28
49,8.0,CS+,3,15.0,10.0,3.0,51,0,COTI28
52,8.0,CS+,3,18.0,10.0,4.0,51,0,COTI28
53,1.0,CS-,3,19.0,1.0,4.0,51,0,COTI28
56,1.0,CS-,3,22.0,1.0,5.0,51,0,COTI28
57,5.0,CS+,3,23.0,10.0,5.0,51,0,COTI28
60,7.0,CS+,3,26.0,10.0,6.0,51,0,COTI28
61,1.0,CS-,3,27.0,1.0,6.0,51,0,COTI28
64,1.0,CS-,3,30.0,1.0,7.0,51,0,COTI28
65,1.0,CS+,3,31.0,10.0,7.0,51,0,COTI28
8,10.0,CS-,1,2.0,3.0,0.0,17,1,CYDE10
9,11.0,CS+,1,3.0,9.0,0.0,17,1,CYDE10
12,11.0,CS+,1,6.0,9.0,1.0,17,1,CYDE10
13,4.0,CS-,1,7.0,3.0,1.0,17,1,CYDE10
16,1.0,CS-,1,10.0,3.0,2.0,17,1,CYDE10
17,11.0,CS+,1,11.0,9.0,2.0,17,1,CYDE10
20,11.0,CS+,1,14.0,9.0,3.0,17,1,CYDE10
21,1.0,CS-,1,15.0,3.0,3.0,17,1,CYDE10
22,1.0,GS4,2,0.0,0.0,0.0,17,1,CYDE10
23,8.0,GS1,2,1.0,0.0,0.0,17,1,CYDE10
24,1.0,GS3,2,2.0,0.0,0.0,17,1,CYDE10
25,1.0,CS-,2,3.0,3.0,0.0,17,1,CYDE10
26,11.0,CS+,2,4.0,9.0,0.0,17,1,CYDE10
27,4.0,GS2,2,5.0,0.0,0.0,17,1,CYDE10
36,11.0,CS+,3,2.0,9.0,0.0,17,1,CYDE10
37,1.0,CS-,3,3.0,3.0,0.0,17,1,CYDE10
40,1.0,CS-,3,6.0,3.0,1.0,17,1,CYDE10
41,11.0,CS+,3,7.0,9.0,1.0,17,1,CYDE10
44,10.0,CS+,3,10.0,9.0,2.0,17,1,CYDE10
45,1.0,CS-,3,11.0,3.0,2.0,17,1,CYDE10
48,1.0,CS-,3,14.0,3.0,3.0,17,1,CYDE10
49,9.0,CS+,3,15.0,9.0,3.0,17,1,CYDE10
52,8.0,CS+,3,18.0,9.0,4.0,17,1,CYDE10
53,1.0,CS-,3,19.0,3.0,4.0,17,1,CYDE10
56,1.0,CS-,3,22.0,3.0,5.0,17,1,CYDE10
57,4.0,CS+,3,23.0,9.0,5.0,17,1,CYDE10
60,1.0,CS+,3,26.0,9.0,6.0,17,1,CYDE10
61,1.0,CS-,3,27.0,3.0,6.0,17,1,CYDE10
64,1.0,CS-,3,30.0,3.0,7.0,17,1,CYDE10
65,1.0,CS+,3,31.0,9.0,7.0,17,1,CYDE10
8,11.0,CS-,1,2.0,9.0,0.0,16,1,DIAM24
9,11.0,CS+,1,3.0,9.0,0.0,16,1,DIAM24
12,8.0,CS+,1,6.0,9.0,1.0,16,1,DIAM24
13,8.0,CS-,1,7.0,9.0,1.0,16,1,DIAM24
16,8.0,CS-,1,10.0,9.0,2.0,16,1,DIAM24
17,8.0,CS+,1,11.0,9.0,2.0,16,1,DIAM24
20,10.0,CS+,1,14.0,9.0,3.0,16,1,DIAM24
21,10.0,CS-,1,15.0,9.0,3.0,16,1,DIAM24
22,6.0,GS4,2,0.0,0.0,0.0,16,1,DIAM24
23,6.0,GS1,2,1.0,0.0,0.0,16,1,DIAM24
24,6.0,GS3,2,2.0,0.0,0.0,16,1,DIAM24
25,2.0,CS-,2,3.0,9.0,0.0,16,1,DIAM24
26,1.0,CS+,2,4.0,9.0,0.0,16,1,DIAM24
27,5.0,GS2,2,5.0,0.0,0.0,16,1,DIAM24
36,3.0,CS+,3,2.0,9.0,0.0,16,1,DIAM24
37,2.0,CS-,3,3.0,9.0,0.0,16,1,DIAM24
40,1.0,CS-,3,6.0,9.0,1.0,16,1,DIAM24
41,1.0,CS+,3,7.0,9.0,1.0,16,1,DIAM24
44,1.0,CS+,3,10.0,9.0,2.0,16,1,DIAM24
45,1.0,CS-,3,11.0,9.0,2.0,16,1,DIAM24
48,1.0,CS-,3,14.0,9.0,3.0,16,1,DIAM24
49,1.0,CS+,3,15.0,9.0,3.0,16,1,DIAM24
52,1.0,CS+,3,18.0,9.0,4.0,16,1,DIAM24
53,1.0,CS-,3,19.0,9.0,4.0,16,1,DIAM24
56,1.0,CS-,3,22.0,9.0,5.0,16,1,DIAM24
57,1.0,CS+,3,23.0,9.0,5.0,16,1,DIAM24
60,1.0,CS+,3,26.0,9.0,6.0,16,1,DIAM24
61,1.0,CS-,3,27.0,9.0,6.0,16,1,DIAM24
64,1.0,CS-,3,30.0,9.0,7.0,16,1,DIAM24
65,1.0,CS+,3,31.0,9.0,7.0,16,1,DIAM24
6,3.0,CS+,1,0.0,4.0,0.0,21,0,DILU16
8,3.0,CS-,1,2.0,4.0,0.0,21,0,DILU16
9,3.0,CS+,1,3.0,4.0,1.0,21,0,DILU16
12,3.0,CS-,1,6.0,4.0,1.0,21,0,DILU16
14,3.0,CS+,1,8.0,4.0,2.0,21,0,DILU16
16,3.0,CS-,1,10.0,4.0,2.0,21,0,DILU16
17,3.0,CS+,1,11.0,4.0,3.0,21,0,DILU16
20,3.0,CS-,1,14.0,4.0,3.0,21,0,DILU16
22,3.0,GS3,2,0.0,0.0,0.0,21,0,DILU16
23,3.0,CS-,2,1.0,4.0,0.0,21,0,DILU16
24,4.0,GS1,2,2.0,0.0,0.0,21,0,DILU16
25,,GS4,2,3.0,0.0,0.0,21,0,DILU16
26,3.0,CS+,2,4.0,4.0,0.0,21,0,DILU16
27,2.0,GS2,2,5.0,0.0,0.0,21,0,DILU16
34,4.0,CS+,3,0.0,4.0,0.0,21,0,DILU16
36,2.0,CS-,3,2.0,4.0,0.0,21,0,DILU16
38,4.0,CS+,3,4.0,4.0,1.0,21,0,DILU16
39,2.0,CS-,3,5.0,4.0,1.0,21,0,DILU16
42,3.0,CS+,3,8.0,4.0,2.0,21,0,DILU16
44,2.0,CS-,3,10.0,4.0,2.0,21,0,DILU16
46,4.0,CS+,3,12.0,4.0,3.0,21,0,DILU16
47,2.0,CS-,3,13.0,4.0,3.0,21,0,DILU16
50,3.0,CS+,3,16.0,4.0,4.0,21,0,DILU16
52,2.0,CS-,3,18.0,4.0,4.0,21,0,DILU16
54,2.0,CS+,3,20.0,4.0,5.0,21,0,DILU16
55,2.0,CS-,3,21.0,4.0,5.0,21,0,DILU16
58,1.0,CS+,3,24.0,4.0,6.0,21,0,DILU16
60,1.0,CS-,3,26.0,4.0,6.0,21,0,DILU16
62,1.0,CS+,3,28.0,4.0,7.0,21,0,DILU16
63,1.0,CS-,3,29.0,4.0,7.0,21,0,DILU16
8,7.0,CS-,1,2.0,5.0,0.0,13,0,DOSE12
9,7.0,CS+,1,3.0,5.0,0.0,13,0,DOSE12
12,9.0,CS+,1,6.0,5.0,1.0,13,0,DOSE12
13,,CS-,1,7.0,5.0,1.0,13,0,DOSE12
16,10.0,CS-,1,10.0,5.0,2.0,13,0,DOSE12
17,7.0,CS+,1,11.0,5.0,2.0,13,0,DOSE12
20,7.0,CS+,1,14.0,5.0,3.0,13,0,DOSE12
21,9.0,CS-,1,15.0,5.0,3.0,13,0,DOSE12
22,9.0,GS4,2,0.0,0.0,0.0,13,0,DOSE12
23,7.0,GS1,2,1.0,0.0,0.0,13,0,DOSE12
24,6.0,GS3,2,2.0,0.0,0.0,13,0,DOSE12
25,5.0,CS-,2,3.0,5.0,0.0,13,0,DOSE12
26,4.0,CS+,2,4.0,5.0,0.0,13,0,DOSE12
27,5.0,GS2,2,5.0,0.0,0.0,13,0,DOSE12
36,4.0,CS+,3,2.0,5.0,0.0,13,0,DOSE12
37,3.0,CS-,3,3.0,5.0,0.0,13,0,DOSE12
40,1.0,CS-,3,6.0,5.0,1.0,13,0,DOSE12
41,1.0,CS+,3,7.0,5.0,1.0,13,0,DOSE12
44,1.0,CS+,3,10.0,5.0,2.0,13,0,DOSE12
45,1.0,CS-,3,11.0,5.0,2.0,13,0,DOSE12
48,1.0,CS-,3,14.0,5.0,3.0,13,0,DOSE12
49,1.0,CS+,3,15.0,5.0,3.0,13,0,DOSE12
52,1.0,CS+,3,18.0,5.0,4.0,13,0,DOSE12
53,1.0,CS-,3,19.0,5.0,4.0,13,0,DOSE12
56,1.0,CS-,3,22.0,5.0,5.0,13,0,DOSE12
57,2.0,CS+,3,23.0,5.0,5.0,13,0,DOSE12
60,1.0,CS+,3,26.0,5.0,6.0,13,0,DOSE12
61,1.0,CS-,3,27.0,5.0,6.0,13,0,DOSE12
64,1.0,CS-,3,30.0,5.0,7.0,13,0,DOSE12
65,1.0,CS+,3,31.0,5.0,7.0,13,0,DOSE12
8,9.0,CS-,1,2.0,7.0,0.0,13,1,ELWA29
9,9.0,CS+,1,3.0,10.0,0.0,13,1,ELWA29
12,9.0,CS+,1,6.0,10.0,1.0,13,1,ELWA29
13,10.0,CS-,1,7.0,7.0,1.0,13,1,ELWA29
16,8.0,CS-,1,10.0,7.0,2.0,13,1,ELWA29
17,9.0,CS+,1,11.0,10.0,2.0,13,1,ELWA29
20,8.0,CS+,1,14.0,10.0,3.0,13,1,ELWA29
21,8.0,CS-,1,15.0,7.0,3.0,13,1,ELWA29
22,7.0,GS4,2,0.0,0.0,0.0,13,1,ELWA29
23,7.0,GS1,2,1.0,0.0,0.0,13,1,ELWA29
24,6.0,GS3,2,2.0,0.0,0.0,13,1,ELWA29
25,5.0,CS-,2,3.0,7.0,0.0,13,1,ELWA29
26,5.0,CS+,2,4.0,10.0,0.0,13,1,ELWA29
27,5.0,GS2,2,5.0,0.0,0.0,13,1,ELWA29
36,2.0,CS+,3,2.0,10.0,0.0,13,1,ELWA29
37,,CS-,3,3.0,7.0,0.0,13,1,ELWA29
40,2.0,CS-,3,6.0,7.0,1.0,13,1,ELWA29
41,1.0,CS+,3,7.0,10.0,1.0,13,1,ELWA29
44,1.0,CS+,3,10.0,10.0,2.0,13,1,ELWA29
45,1.0,CS-,3,11.0,7.0,2.0,13,1,ELWA29
48,1.0,CS-,3,14.0,7.0,3.0,13,1,ELWA29
49,1.0,CS+,3,15.0,10.0,3.0,13,1,ELWA29
52,1.0,CS+,3,18.0,10.0,4.0,13,1,ELWA29
53,1.0,CS-,3,19.0,7.0,4.0,13,1,ELWA29
56,1.0,CS-,3,22.0,7.0,5.0,13,1,ELWA29
57,1.0,CS+,3,23.0,10.0,5.0,13,1,ELWA29
60,1.0,CS+,3,26.0,10.0,6.0,13,1,ELWA29
61,1.0,CS-,3,27.0,7.0,6.0,13,1,ELWA29
64,1.0,CS-,3,30.0,7.0,7.0,13,1,ELWA29
65,1.0,CS+,3,31.0,10.0,7.0,13,1,ELWA29
8,4.0,CS-,1,2.0,,0.0,24,0,ELWI21
9,4.0,CS+,1,3.0,3.0,0.0,24,0,ELWI21
12,6.0,CS+,1,6.0,3.0,1.0,24,0,ELWI21
13,6.0,CS-,1,7.0,,1.0,24,0,ELWI21
16,6.0,CS-,1,10.0,,2.0,24,0,ELWI21
17,7.0,CS+,1,11.0,3.0,2.0,24,0,ELWI21
20,7.0,CS+,1,14.0,3.0,3.0,24,0,ELWI21
21,7.0,CS-,1,15.0,,3.0,24,0,ELWI21
28,8.0,GS1,2,6.0,0.0,0.0,24,0,ELWI21
29,7.0,GS4,2,7.0,0.0,0.0,24,0,ELWI21
30,6.0,GS2,2,8.0,0.0,0.0,24,0,ELWI21
31,8.0,CS+,2,9.0,3.0,0.0,24,0,ELWI21
32,4.0,GS3,2,10.0,0.0,0.0,24,0,ELWI21
33,9.0,CS-,2,11.0,,0.0,24,0,ELWI21
36,8.0,CS-,3,2.0,,0.0,24,0,ELWI21
37,9.0,CS+,3,3.0,3.0,0.0,24,0,ELWI21
40,7.0,CS-,3,6.0,,1.0,24,0,ELWI21
41,8.0,CS+,3,7.0,3.0,1.0,24,0,ELWI21
44,8.0,CS-,3,10.0,,2.0,24,0,ELWI21
45,8.0,CS+,3,11.0,3.0,2.0,24,0,ELWI21
48,6.0,CS-,3,14.0,,3.0,24,0,ELWI21
49,6.0,CS+,3,15.0,3.0,3.0,24,0,ELWI21
52,5.0,CS-,3,18.0,,4.0,24,0,ELWI21
53,5.0,CS+,3,19.0,3.0,4.0,24,0,ELWI21
56,5.0,CS-,3,22.0,,5.0,24,0,ELWI21
57,5.0,CS+,3,23.0,3.0,5.0,24,0,ELWI21
60,4.0,CS-,3,26.0,,6.0,24,0,ELWI21
61,4.0,CS+,3,27.0,3.0,6.0,24,0,ELWI21
64,4.0,CS-,3,30.0,,7.0,24,0,ELWI21
65,4.0,CS+,3,31.0,3.0,7.0,24,0,ELWI21
6,1.0,CS+,1,0.0,2.0,0.0,17,1,ERBE03
8,1.0,CS-,1,2.0,3.0,0.0,17,1,ERBE03
9,6.0,CS+,1,3.0,2.0,1.0,17,1,ERBE03
12,1.0,CS-,1,6.0,3.0,1.0,17,1,ERBE03
14,5.0,CS+,1,8.0,2.0,2.0,17,1,ERBE03
16,1.0,CS-,1,10.0,3.0,2.0,17,1,ERBE03
17,3.0,CS+,1,11.0,2.0,3.0,17,1,ERBE03
20,1.0,CS-,1,14.0,3.0,3.0,17,1,ERBE03
22,1.0,GS3,2,0.0,0.0,0.0,17,1,ERBE03
23,1.0,CS-,2,1.0,3.0,0.0,17,1,ERBE03
24,2.0,GS1,2,2.0,0.0,0.0,17,1,ERBE03
25,1.0,GS4,2,3.0,0.0,0.0,17,1,ERBE03
26,2.0,CS+,2,4.0,2.0,0.0,17,1,ERBE03
27,1.0,GS2,2,5.0,0.0,0.0,17,1,ERBE03
34,1.0,CS+,3,0.0,2.0,0.0,17,1,ERBE03
36,1.0,CS-,3,2.0,3.0,0.0,17,1,ERBE03
38,1.0,CS+,3,4.0,2.0,1.0,17,1,ERBE03
39,1.0,CS-,3,5.0,3.0,1.0,17,1,ERBE03
42,1.0,CS+,3,8.0,2.0,2.0,17,1,ERBE03
44,1.0,CS-,3,10.0,3.0,2.0,17,1,ERBE03
46,1.0,CS+,3,12.0,2.0,3.0,17,1,ERBE03
47,1.0,CS-,3,13.0,3.0,3.0,17,1,ERBE03
50,1.0,CS+,3,16.0,2.0,4.0,17,1,ERBE03
52,1.0,CS-,3,18.0,3.0,4.0,17,1,ERBE03
54,1.0,CS+,3,20.0,2.0,5.0,17,1,ERBE03
55,,CS-,3,21.0,3.0,5.0,17,1,ERBE03
58,1.0,CS+,3,24.0,2.0,6.0,17,1,ERBE03
60,,CS-,3,26.0,3.0,6.0,17,1,ERBE03
62,1.0,CS+,3,28.0,2.0,7.0,17,1,ERBE03
63,1.0,CS-,3,29.0,3.0,7.0,17,1,ERBE03
8,2.0,CS-,1,2.0,10.0,0.0,48,0,ERDO25
9,10.0,CS+,1,3.0,1.0,0.0,48,0,ERDO25
12,8.0,CS+,1,6.0,1.0,1.0,48,0,ERDO25
13,2.0,CS-,1,7.0,10.0,1.0,48,0,ERDO25
16,2.0,CS-,1,10.0,10.0,2.0,48,0,ERDO25
17,9.0,CS+,1,11.0,1.0,2.0,48,0,ERDO25
20,8.0,CS+,1,14.0,1.0,3.0,48,0,ERDO25
21,2.0,CS-,1,15.0,10.0,3.0,48,0,ERDO25
28,5.0,GS1,2,6.0,0.0,0.0,48,0,ERDO25
29,2.0,GS4,2,7.0,0.0,0.0,48,0,ERDO25
30,2.0,GS2,2,8.0,0.0,0.0,48,0,ERDO25
31,8.0,CS+,2,9.0,1.0,0.0,48,0,ERDO25
32,2.0,GS3,2,10.0,0.0,0.0,48,0,ERDO25
33,2.0,CS-,2,11.0,10.0,0.0,48,0,ERDO25
36,2.0,CS-,3,2.0,10.0,0.0,48,0,ERDO25
37,7.0,CS+,3,3.0,1.0,0.0,48,0,ERDO25
40,2.0,CS-,3,6.0,10.0,1.0,48,0,ERDO25
41,7.0,CS+,3,7.0,1.0,1.0,48,0,ERDO25
44,2.0,CS-,3,10.0,10.0,2.0,48,0,ERDO25
45,4.0,CS+,3,11.0,1.0,2.0,48,0,ERDO25
48,2.0,CS-,3,14.0,10.0,3.0,48,0,ERDO25
49,6.0,CS+,3,15.0,1.0,3.0,48,0,ERDO25
52,2.0,CS-,3,18.0,10.0,4.0,48,0,ERDO25
53,6.0,CS+,3,19.0,1.0,4.0,48,0,ERDO25
56,2.0,CS-,3,22.0,10.0,5.0,48,0,ERDO25
57,6.0,CS+,3,23.0,1.0,5.0,48,0,ERDO25
60,2.0,CS-,3,26.0,10.0,6.0,48,0,ERDO25
61,6.0,CS+,3,27.0,1.0,6.0,48,0,ERDO25
64,2.0,CS-,3,30.0,10.0,7.0,48,0,ERDO25
65,6.0,CS+,3,31.0,1.0,7.0,48,0,ERDO25
6,6.0,CS-,1,0.0,5.0,0.0,15,0,ESTO30
7,10.0,CS+,1,1.0,9.0,0.0,15,0,ESTO30
10,10.0,CS+,1,4.0,9.0,1.0,15,0,ESTO30
11,5.0,CS-,1,5.0,5.0,1.0,15,0,ESTO30
14,6.0,CS-,1,8.0,5.0,2.0,15,0,ESTO30
15,10.0,CS+,1,9.0,9.0,2.0,15,0,ESTO30
18,11.0,CS+,1,12.0,9.0,3.0,15,0,ESTO30
19,6.0,CS-,1,13.0,5.0,3.0,15,0,ESTO30
28,9.0,GS4,2,6.0,0.0,0.0,15,0,ESTO30
29,9.0,GS1,2,7.0,0.0,0.0,15,0,ESTO30
30,9.0,GS3,2,8.0,0.0,0.0,15,0,ESTO30
31,3.0,CS-,2,9.0,5.0,0.0,15,0,ESTO30
32,9.0,CS+,2,10.0,9.0,0.0,15,0,ESTO30
33,10.0,GS2,2,11.0,0.0,0.0,15,0,ESTO30
34,2.0,CS-,3,0.0,5.0,0.0,15,0,ESTO30
35,9.0,CS+,3,1.0,9.0,0.0,15,0,ESTO30
38,6.0,CS+,3,4.0,9.0,1.0,15,0,ESTO30
39,1.0,CS-,3,5.0,5.0,1.0,15,0,ESTO30
42,1.0,CS-,3,8.0,5.0,2.0,15,0,ESTO30
43,4.0,CS+,3,9.0,9.0,2.0,15,0,ESTO30
46,4.0,CS+,3,12.0,9.0,3.0,15,0,ESTO30
47,1.0,CS-,3,13.0,5.0,3.0,15,0,ESTO30
50,1.0,CS-,3,16.0,5.0,4.0,15,0,ESTO30
51,3.0,CS+,3,17.0,9.0,4.0,15,0,ESTO30
