,response,CStype,phase,trialN,priorBelief,trialN2,Age,Group,pID
51,3.0,CS-,3,17.0,5.0,4.0,17,1,ANLA25
54,3.0,CS-,3,20.0,5.0,5.0,17,1,ANLA25
55,8.0,CS+,3,21.0,6.0,5.0,17,1,ANLA25
58,8.0,CS+,3,24.0,6.0,6.0,17,1,ANLA25
59,2.0,CS-,3,25.0,5.0,6.0,17,1,ANLA25
62,2.0,CS-,3,28.0,5.0,7.0,17,1,ANLA25
63,8.0,CS+,3,29.0,6.0,7.0,17,1,ANLA25
6,2.0,CS+,1,0.0,1.0,0.0,51,0,ANRA07
7,2.0,CS-,1,1.0,2.0,0.0,51,0,ANRA07
10,,CS+,1,4.0,1.0,1.0,51,0,ANRA07
11,3.0,CS-,1,5.0,2.0,1.0,51,0,ANRA07
14,3.0,CS+,1,8.0,1.0,2.0,51,0,ANRA07
15,,CS-,1,9.0,2.0,2.0,51,0,ANRA07
18,,CS+,1,12.0,1.0,3.0,51,0,ANRA07
19,5.0,CS-,1,13.0,2.0,3.0,51,0,ANRA07
28,5.0,GS1,2,6.0,0.0,0.0,51,0,ANRA07
29,10.0,GS4,2,7.0,0.0,0.0,51,0,ANRA07
30,1.0,GS2,2,8.0,0.0,0.0,51,0,ANRA07
31,10.0,CS+,2,9.0,1.0,0.0,51,0,ANRA07
32,4.0,GS3,2,10.0,0.0,0.0,51,0,ANRA07
33,10.0,CS-,2,11.0,2.0,0.0,51,0,ANRA07
34,10.0,CS+,3,0.0,1.0,0.0,51,0,ANRA07
35,2.0,CS-,3,1.0,2.0,0.0,51,0,ANRA07
38,1.0,CS-,3,4.0,2.0,1.0,51,0,ANRA07
39,11.0,CS+,3,5.0,1.0,1.0,51,0,ANRA07
42,11.0,CS+,3,8.0,1.0,2.0,51,0,ANRA07
43,2.0,CS-,3,9.0,2.0,2.0,51,0,ANRA07
46,1.0,CS-,3,12.0,2.0,3.0,51,0,ANRA07
47,11.0,CS+,3,13.0,1.0,3.0,51,0,ANRA07
50,11.0,CS+,3,16.0,1.0,4.0,51,0,ANRA07
51,1.0,CS-,3,17.0,2.0,4.0,51,0,ANRA07
54,1.0,CS-,3,20.0,2.0,5.0,51,0,ANRA07
55,11.0,CS+,3,21.0,1.0,5.0,51,0,ANRA07
58,11.0,CS+,3,24.0,1.0,6.0,51,0,ANRA07
59,1.0,CS-,3,25.0,2.0,6.0,51,0,ANRA07
62,1.0,CS-,3,28.0,2.0,7.0,51,0,ANRA07
63,11.0,CS+,3,29.0,1.0,7.0,51,0,ANRA07
8,2.0,CS+,1,2.0,6.0,0.0,23,1,BALA29
9,2.0,CS-,1,3.0,6.0,0.0,23,1,BALA29
12,3.0,CS-,1,6.0,6.0,1.0,23,1,BALA29
13,3.0,CS+,1,7.0,6.0,1.0,23,1,BALA29
16,,CS+,1,10.0,6.0,2.0,23,1,BALA29
17,3.0,CS-,1,11.0,6.0,2.0,23,1,BALA29
20,3.0,CS-,1,14.0,6.0,3.0,23,1,BALA29
21,3.0,CS+,1,15.0,6.0,3.0,23,1,BALA29
22,3.0,CS+,2,0.0,6.0,0.0,23,1,BALA29
23,1.0,GS3,2,1.0,0.0,0.0,23,1,BALA29
24,3.0,CS-,2,2.0,6.0,0.0,23,1,BALA29
25,3.0,GS4,2,3.0,0.0,0.0,23,1,BALA29
26,2.0,GS2,2,4.0,0.0,0.0,23,1,BALA29
27,3.0,GS1,2,5.0,0.0,0.0,23,1,BALA29
36,2.0,CS+,3,2.0,6.0,0.0,23,1,BALA29
37,4.0,CS-,3,3.0,6.0,0.0,23,1,BALA29
40,3.0,CS-,3,6.0,6.0,1.0,23,1,BALA29
41,3.0,CS+,3,7.0,6.0,1.0,23,1,BALA29
44,,CS+,3,10.0,6.0,2.0,23,1,BALA29
45,3.0,CS-,3,11.0,6.0,2.0,23,1,BALA29
48,2.0,CS-,3,14.0,6.0,3.0,23,1,BALA29
49,2.0,CS+,3,15.0,6.0,3.0,23,1,BALA29
52,1.0,CS+,3,18.0,6.0,4.0,23,1,BALA29
53,1.0,CS-,3,19.0,6.0,4.0,23,1,BALA29
56,,CS-,3,22.0,6.0,5.0,23,1,BALA29
57,1.0,CS+,3,23.0,6.0,5.0,23,1,BALA29
60,3.0,CS+,3,26.0,6.0,6.0,23,1,BALA29
61,2.0,CS-,3,27.0,6.0,6.0,23,1,BALA29
64,2.0,CS-,3,30.0,6.0,7.0,23,1,BALA29
65,2.0,CS+,3,31.0,6.0,7.0,23,1,BALA29
8,9.0,CS+,1,2.0,7.0,0.0,49,0,BEBE10
9,4.0,CS-,1,3.0,7.0,0.0,49,0,BEBE10
12,8.0,CS-,1,6.0,7.0,1.0,49,0,BEBE10
13,9.0,CS+,1,7.0,7.0,1.0,49,0,BEBE10
16,10.0,CS+,1,10.0,7.0,2.0,49,0,BEBE10
17,4.0,CS-,1,11.0,7.0,2.0,49,0,BEBE10
20,3.0,CS-,1,14.0,7.0,3.0,49,0,BEBE10
21,9.0,CS+,1,15.0,7.0,3.0,49,0,BEBE10
22,9.0,CS+,2,0.0,7.0,0.0,49,0,BEBE10
23,5.0,GS3,2,1.0,0.0,0.0,49,0,BEBE10
24,3.0,CS-,2,2.0,7.0,0.0,49,0,BEBE10
25,3.0,GS4,2,3.0,0.0,0.0,49,0,BEBE10
26,5.0,GS2,2,4.0,0.0,0.0,49,0,BEBE10
27,8.0,GS1,2,5.0,0.0,0.0,49,0,BEBE10
36,8.0,CS+,3,2.0,7.0,0.0,49,0,BEBE10
37,2.0,CS-,3,3.0,7.0,0.0,49,0,BEBE10
40,2.0,CS-,3,6.0,7.0,1.0,49,0,BEBE10
41,7.0,CS+,3,7.0,7.0,1.0,49,0,BEBE10
44,10.0,CS+,3,10.0,7.0,2.0,49,0,BEBE10
45,2.0,CS-,3,11.0,7.0,2.0,49,0,BEBE10
48,2.0,CS-,3,14.0,7.0,3.0,49,0,BEBE10
49,,CS+,3,15.0,7.0,3.0,49,0,BEBE10
52,5.0,CS+,3,18.0,7.0,4.0,49,0,BEBE10
53,2.0,CS-,3,19.0,7.0,4.0,49,0,BEBE10
56,2.0,CS-,3,22.0,7.0,5.0,49,0,BEBE10
57,5.0,CS+,3,23.0,7.0,5.0,49,0,BEBE10
60,5.0,CS+,3,26.0,7.0,6.0,49,0,BEBE10
61,2.0,CS-,3,27.0,7.0,6.0,49,0,BEBE10
64,2.0,CS-,3,30.0,7.0,7.0,49,0,BEBE10
65,5.0,CS+,3,31.0,7.0,7.0,49,0,BEBE10
6,,CS+,1,0.0,4.0,0.0,30,1,BEHA03
7,7.0,CS-,1,1.0,3.0,0.0,30,1,BEHA03
10,,CS+,1,4.0,4.0,1.0,30,1,BEHA03
11,5.0,CS-,1,5.0,3.0,1.0,30,1,BEHA03
14,5.0,CS+,1,8.0,4.0,2.0,30,1,BEHA03
15,4.0,CS-,1,9.0,3.0,2.0,30,1,BEHA03
18,9.0,CS+,1,12.0,4.0,3.0,30,1,BEHA03
19,3.0,CS-,1,13.0,3.0,3.0,30,1,BEHA03
28,9.0,GS1,2,6.0,0.0,0.0,30,1,BEHA03
29,7.0,GS4,2,7.0,0.0,0.0,30,1,BEHA03
30,5.0,GS2,2,8.0,0.0,0.0,30,1,BEHA03
31,8.0,CS+,2,9.0,4.0,0.0,30,1,BEHA03
32,3.0,GS3,2,10.0,0.0,0.0,30,1,BEHA03
33,9.0,CS-,2,11.0,3.0,0.0,30,1,BEHA03
34,10.0,CS+,3,0.0,4.0,0.0,30,1,BEHA03
35,8.0,CS-,3,1.0,3.0,0.0,30,1,BEHA03
38,10.0,CS-,3,4.0,3.0,1.0,30,1,BEHA03
39,7.0,CS+,3,5.0,4.0,1.0,30,1,BEHA03
42,3.0,CS+,3,8.0,4.0,2.0,30,1,BEHA03
43,8.0,CS-,3,9.0,3.0,2.0,30,1,BEHA03
46,10.0,CS-,3,12.0,3.0,3.0,30,1,BEHA03
47,,CS+,3,13.0,4.0,3.0,30,1,BEHA03
50,,CS+,3,16.0,4.0,4.0,30,1,BEHA03
51,,CS-,3,17.0,3.0,4.0,30,1,BEHA03
54,9.0,CS-,3,20.0,3.0,5.0,30,1,BEHA03
55,4.0,CS+,3,21.0,4.0,5.0,30,1,BEHA03
58,4.0,CS+,3,24.0,4.0,6.0,30,1,BEHA03
59,7.0,CS-,3,25.0,3.0,6.0,30,1,BEHA03
62,10.0,CS-,3,28.0,3.0,7.0,30,1,BEHA03
63,4.0,CS+,3,29.0,4.0,7.0,30,1,BEHA03
7,10.0,CS+,1,1.0,5.0,0.0,35,0,BIES09
10,3.0,CS-,1,4.0,9.0,0.0,35,0,BIES09
11,10.0,CS+,1,5.0,5.0,1.0,35,0,BIES09
13,2.0,CS-,1,7.0,9.0,1.0,35,0,BIES09
15,10.0,CS+,1,9.0,5.0,2.0,35,0,BIES09
18,2.0,CS-,1,12.0,9.0,2.0,35,0,BIES09
19,10.0,CS+,1,13.0,5.0,3.0,35,0,BIES09
21,2.0,CS-,1,15.0,9.0,3.0,35,0,BIES09
28,10.0,CS+,2,6.0,5.0,0.0,35,0,BIES09
29,5.0,GS3,2,7.0,0.0,0.0,35,0,BIES09
30,2.0,CS-,2,8.0,9.0,0.0,35,0,BIES09
31,4.0,GS4,2,9.0,0.0,0.0,35,0,BIES09
32,5.0,GS2,2,10.0,0.0,0.0,35,0,BIES09
33,5.0,GS1,2,11.0,0.0,0.0,35,0,BIES09
35,10.0,CS+,3,1.0,5.0,0.0,35,0,BIES09
37,2.0,CS-,3,3.0,9.0,0.0,35,0,BIES09
40,8.0,CS+,3,6.0,5.0,1.0,35,0,BIES09
41,2.0,CS-,3,7.0,9.0,1.0,35,0,BIES09
43,6.0,CS+,3,9.0,5.0,2.0,35,0,BIES09
45,2.0,CS-,3,11.0,9.0,2.0,35,0,BIES09
48,5.0,CS+,3,14.0,5.0,3.0,35,0,BIES09
49,2.0,CS-,3,15.0,9.0,3.0,35,0,BIES09
51,4.0,CS+,3,17.0,5.0,4.0,35,0,BIES09
53,2.0,CS-,3,19.0,9.0,4.0,35,0,BIES09
56,5.0,CS+,3,22.0,5.0,5.0,35,0,BIES09
57,2.0,CS-,3,23.0,9.0,5.0,35,0,BIES09
59,4.0,CS+,3,25.0,5.0,6.0,35,0,BIES09
61,2.0,CS-,3,27.0,9.0,6.0,35,0,BIES09
64,4.0,CS+,3,30.0,5.0,7.0,35,0,BIES09
65,2.0,CS-,3,31.0,9.0,7.0,35,0,BIES09
6,5.0,CS+,1,0.0,2.0,0.0,31,1,BIME14
7,3.0,CS-,1,1.0,8.0,0.0,31,1,BIME14
10,9.0,CS+,1,4.0,2.0,1.0,31,1,BIME14
11,3.0,CS-,1,5.0,8.0,1.0,31,1,BIME14
14,9.0,CS+,1,8.0,2.0,2.0,31,1,BIME14
15,3.0,CS-,1,9.0,8.0,2.0,31,1,BIME14
18,9.0,CS+,1,12.0,2.0,3.0,31,1,BIME14
19,3.0,CS-,1,13.0,8.0,3.0,31,1,BIME14
28,5.0,GS1,2,6.0,0.0,0.0,31,1,BIME14
29,3.0,GS4,2,7.0,0.0,0.0,31,1,BIME14
30,4.0,GS2,2,8.0,0.0,0.0,31,1,BIME14
31,10.0,CS+,2,9.0,2.0,0.0,31,1,BIME14
32,4.0,GS3,2,10.0,0.0,0.0,31,1,BIME14
33,3.0,CS-,2,11.0,8.0,0.0,31,1,BIME14
34,9.0,CS+,3,0.0,2.0,0.0,31,1,BIME14
35,3.0,CS-,3,1.0,8.0,0.0,31,1,BIME14
38,2.0,CS-,3,4.0,8.0,1.0,31,1,BIME14
39,8.0,CS+,3,5.0,2.0,1.0,31,1,BIME14
42,6.0,CS+,3,8.0,2.0,2.0,31,1,BIME14
43,2.0,CS-,3,9.0,8.0,2.0,31,1,BIME14
46,2.0,CS-,3,12.0,8.0,3.0,31,1,BIME14
47,5.0,CS+,3,13.0,2.0,3.0,31,1,BIME14
50,6.0,CS+,3,16.0,2.0,4.0,31,1,BIME14
51,2.0,CS-,3,17.0,8.0,4.0,31,1,BIME14
54,2.0,CS-,3,20.0,8.0,5.0,31,1,BIME14
55,5.0,CS+,3,21.0,2.0,5.0,31,1,BIME14
58,5.0,CS+,3,24.0,2.0,6.0,31,1,BIME14
59,2.0,CS-,3,25.0,8.0,6.0,31,1,BIME14
62,2.0,CS-,3,28.0,8.0,7.0,31,1,BIME14
63,4.0,CS+,3,29.0,2.0,7.0,31,1,BIME14
8,5.0,CS+,1,2.0,6.0,0.0,17,0,BRBA28
9,1.0,CS-,1,3.0,2.0,0.0,17,0,BRBA28
12,2.0,CS-,1,6.0,2.0,1.0,17,0,BRBA28
13,2.0,CS+,1,7.0,6.0,1.0,17,0,BRBA28
16,1.0,CS+,1,10.0,6.0,2.0,17,0,BRBA28
17,11.0,CS-,1,11.0,2.0,2.0,17,0,BRBA28
20,4.0,CS-,1,14.0,2.0,3.0,17,0,BRBA28
21,6.0,CS+,1,15.0,6.0,3.0,17,0,BRBA28
22,3.0,CS+,2,0.0,6.0,0.0,17,0,BRBA28
23,3.0,GS3,2,1.0,0.0,0.0,17,0,BRBA28
24,1.0,CS-,2,2.0,2.0,0.0,17,0,BRBA28
25,5.0,GS4,2,3.0,0.0,0.0,17,0,BRBA28
26,8.0,GS2,2,4.0,0.0,0.0,17,0,BRBA28
27,5.0,GS1,2,5.0,0.0,0.0,17,0,BRBA28
36,4.0,CS+,3,2.0,6.0,0.0,17,0,BRBA28
37,2.0,CS-,3,3.0,2.0,0.0,17,0,BRBA28
40,1.0,CS-,3,6.0,2.0,1.0,17,0,BRBA28
41,,CS+,3,7.0,6.0,1.0,17,0,BRBA28
44,1.0,CS+,3,10.0,6.0,2.0,17,0,BRBA28
45,1.0,CS-,3,11.0,2.0,2.0,17,0,BRBA28
48,2.0,CS-,3,14.0,2.0,3.0,17,0,BRBA28
49,1.0,CS+,3,15.0,6.0,3.0,17,0,BRBA28
52,1.0,CS+,3,18.0,6.0,4.0,17,0,BRBA28
53,1.0,CS-,3,19.0,2.0,4.0,17,0,BRBA28
56,1.0,CS-,3,22.0,2.0,5.0,17,0,BRBA28
57,1.0,CS+,3,23.0,6.0,5.0,17,0,BRBA28
60,1.0,CS+,3,26.0,6.0,6.0,17,0,BRBA28
61,1.0,CS-,3,27.0,2.0,6.0,17,0,BRBA28
64,1.0,CS-,3,30.0,2.0,7.0,17,0,BRBA28
65,1.0,CS+,3,31.0,6.0,7.0,17,0,BRBA28
6,10.0,CS-,1,0.0,8.0,0.0,14,0,CARBE30
7,8.0,CS+,1,1.0,6.0,0.0,14,0,CARBE30
10,10.0,CS-,1,4.0,8.0,1.0,14,0,CARBE30
11,8.0,CS+,1,5.0,6.0,1.0,14,0,CARBE30
14,9.0,CS-,1,8.0,8.0,2.0,14,0,CARBE30
15,8.0,CS+,1,9.0,6.0,2.0,14,0,CARBE30
18,9.0,CS-,1,12.0,8.0,3.0,14,0,CARBE30
19,8.0,CS+,1,13.0,6.0,3.0,14,0,CARBE30
22,7.0,GS1,2,0.0,0.0,0.0,14,0,CARBE30
23,8.0,GS4,2,1.0,0.0,0.0,14,0,CARBE30
24,7.0,GS2,2,2.0,0.0,0.0,14,0,CARBE30
25,8.0,CS-,2,3.0,8.0,0.0,14,0,CARBE30
26,7.0,GS3,2,4.0,0.0,0.0,14,0,CARBE30
27,5.0,CS+,2,5.0,6.0,0.0,14,0,CARBE30
34,6.0,CS+,3,0.0,6.0,0.0,14,0,CARBE30
35,6.0,CS-,3,1.0,8.0,0.0,14,0,CARBE30
38,5.0,CS-,3,4.0,8.0,1.0,14,0,CARBE30
39,4.0,CS+,3,5.0,6.0,1.0,14,0,CARBE30
42,4.0,CS+,3,8.0,6.0,2.0,14,0,CARBE30
43,3.0,CS-,3,9.0,8.0,2.0,14,0,CARBE30
46,2.0,CS-,3,12.0,8.0,3.0,14,0,CARBE30
47,1.0,CS+,3,13.0,6.0,3.0,14,0,CARBE30
50,1.0,CS+,3,16.0,6.0,4.0,14,0,CARBE30
51,1.0,CS-,3,17.0,8.0,4.0,14,0,CARBE30
54,1.0,CS-,3,20.0,8.0,5.0,14,0,CARBE30
55,1.0,CS+,3,21.0,6.0,5.0,14,0,CARBE30
58,1.0,CS+,3,24.0,6.0,6.0,14,0,CARBE30
59,1.0,CS-,3,25.0,8.0,6.0,14,0,CARBE30
62,1.0,CS-,3,28.0,8.0,7.0,14,0,CARBE30
63,1.0,CS+,3,29.0,6.0,7.0,14,0,CARBE30
8,10.0,CS+,1,2.0,9.0,0.0,15,0,CAST12
9,,CS-,1,3.0,6.0,0.0,15,0,CAST12
12,10.0,CS-,1,6.0,6.0,1.0,15,0,CAST12
13,10.0,CS+,1,7.0,9.0,1.0,15,0,CAST12
16,10.0,CS+,1,10.0,9.0,2.0,15,0,CAST12
17,9.0,CS-,1,11.0,6.0,2.0,15,0,CAST12
20,10.0,CS-,1,14.0,6.0,3.0,15,0,CAST12
21,9.0,CS+,1,15.0,9.0,3.0,15,0,CAST12
22,10.0,CS+,2,0.0,9.0,0.0,15,0,CAST12
23,10.0,GS3,2,1.0,0.0,0.0,15,0,CAST12
24,10.0,CS-,2,2.0,6.0,0.0,15,0,CAST12
25,10.0,GS4,2,3.0,0.0,0.0,15,0,CAST12
26,9.0,GS2,2,4.0,0.0,0.0,15,0,CAST12
27,9.0,GS1,2,5.0,0.0,0.0,15,0,CAST12
36,6.0,CS+,3,2.0,9.0,0.0,15,0,CAST12
37,6.0,CS-,3,3.0,6.0,0.0,15,0,CAST12
40,4.0,CS-,3,6.0,6.0,1.0,15,0,CAST12
41,4.0,CS+,3,7.0,9.0,1.0,15,0,CAST12
44,3.0,CS+,3,10.0,9.0,2.0,15,0,CAST12
45,3.0,CS-,3,11.0,6.0,2.0,15,0,CAST12
48,1.0,CS-,3,14.0,6.0,3.0,15,0,CAST12
49,1.0,CS+,3,15.0,9.0,3.0,15,0,CAST12
52,1.0,CS+,3,18.0,9.0,4.0,15,0,CAST12
53,1.0,CS-,3,19.0,6.0,4.0,15,0,CAST12
56,1.0,CS-,3,22.0,6.0,5.0,15,0,CAST12
57,1.0,CS+,3,23.0,9.0,5.0,15,0,CAST12
60,1.0,CS+,3,26.0,9.0,6.0,15,0,CAST12
61,1.0,CS-,3,27.0,6.0,6.0,15,0,CAST12
64,1.0,CS-,3,30.0,6.0,7.0,15,0,CAST12
65,1.0,CS+,3,31.0,9.0,7.0,15,0,CAST12
6,2.0,CS-,1,0.0,0.0,0.0,17,1,CHAB27
7,3.0,CS+,1,1.0,0.0,0.0,17,1,CHAB27
10,10.0,CS-,1,4.0,0.0,1.0,17,1,CHAB27
11,10.0,CS+,1,5.0,0.0,1.0,17,1,CHAB27
14,11.0,CS-,1,8.0,0.0,2.0,17,1,CHAB27
15,11.0,CS+,1,9.0,0.0,2.0,17,1,CHAB27
18,8.0,CS-,1,12.0,0.0,3.0,17,1,CHAB27
19,10.0,CS+,1,13.0,0.0,3.0,17,1,CHAB27
22,9.0,GS1,2,0.0,0.0,0.0,17,1,CHAB27
23,6.0,GS4,2,1.0,0.0,0.0,17,1,CHAB27
24,4.0,GS2,2,2.0,0.0,0.0,17,1,CHAB27
25,7.0,CS-,2,3.0,0.0,0.0,17,1,CHAB27
26,1.0,GS3,2,4.0,0.0,0.0,17,1,CHAB27
27,10.0,CS+,2,5.0,0.0,0.0,17,1,CHAB27
34,11.0,CS+,3,0.0,0.0,0.0,17,1,CHAB27
35,10.0,CS-,3,1.0,0.0,0.0,17,1,CHAB27
38,2.0,CS-,3,4.0,0.0,1.0,17,1,CHAB27
39,11.0,CS+,3,5.0,0.0,1.0,17,1,CHAB27
42,10.0,CS+,3,8.0,0.0,2.0,17,1,CHAB27
43,2.0,CS-,3,9.0,0.0,2.0,17,1,CHAB27
46,2.0,CS-,3,12.0,0.0,3.0,17,1,CHAB27
47,10.0,CS+,3,13.0,0.0,3.0,17,1,CHAB27
8,11.0,CS+,1,2.0,6.0,0.0,17,1,CHAB27
9,1.0,CS-,1,3.0,2.0,0.0,17,1,CHAB27
12,1.0,CS-,1,6.0,2.0,1.0,17,1,CHAB27
13,11.0,CS+,1,7.0,6.0,1.0,17,1,CHAB27
16,11.0,CS+,1,10.0,6.0,2.0,17,1,CHAB27
17,1.0,CS-,1,11.0,2.0,2.0,17,1,CHAB27
20,1.0,CS-,1,14.0,2.0,3.0,17,1,CHAB27
21,11.0,CS+,1,15.0,6.0,3.0,17,1,CHAB27
22,10.0,CS+,2,0.0,6.0,0.0,17,1,CHAB27
23,2.0,GS3,2,1.0,0.0,0.0,17,1,CHAB27
24,1.0,CS-,2,2.0,2.0,0.0,17,1,CHAB27
25,1.0,GS4,2,3.0,0.0,0.0,17,1,CHAB27
26,6.0,GS2,2,4.0,0.0,0.0,17,1,CHAB27
27,8.0,GS1,2,5.0,0.0,0.0,17,1,CHAB27
36,8.0,CS+,3,2.0,6.0,0.0,17,1,CHAB27
37,1.0,CS-,3,3.0,2.0,0.0,17,1,CHAB27
40,1.0,CS-,3,6.0,2.0,1.0,17,1,CHAB27
41,7.0,CS+,3,7.0,6.0,1.0,17,1,CHAB27
44,4.0,CS+,3,10.0,6.0,2.0,17,1,CHAB27
45,1.0,CS-,3,11.0,2.0,2.0,17,1,CHAB27
48,1.0,CS-,3,14.0,2.0,3.0,17,1,CHAB27
49,4.0,CS+,3,15.0,6.0,3.0,17,1,CHAB27
52,10.0,CS+,3,18.0,6.0,4.0,17,1,CHAB27
53,1.0,CS-,3,19.0,2.0,4.0,17,1,CHAB27
56,1.0,CS-,3,22.0,2.0,5.0,17,1,CHAB27
57,6.0,CS+,3,23.0,6.0,5.0,17,1,CHAB27
60,8.0,CS+,3,26.0,6.0,6.0,17,1,CHAB27
61,1.0,CS-,3,27.0,2.0,6.0,17,1,CHAB27
64,1.0,CS-,3,30.0,2.0,7.0,17,1,CHAB27
65,7.0,CS+,3,31.0,6.0,7.0,17,1,CHAB27
8,2.0,CS+,1,2.0,2.0,0.0,15,0,CHEC01
9,9.0,CS-,1,3.0,7.0,0.0,15,0,CHEC01
12,5.0,CS-,1,6.0,7.0,1.0,15,0,CHEC01
13,3.0,CS+,1,7.0,2.0,1.0,15,0,CHEC01
16,5.0,CS+,1,10.0,2.0,2.0,15,0,CHEC01
17,2.0,CS-,1,11.0,7.0,2.0,15,0,CHEC01
20,2.0,CS-,1,14.0,7.0,3.0,15,0,CHEC01
21,9.0,CS+,1,15.0,2.0,3.0,15,0,CHEC01
22,7.0,CS+,2,0.0,2.0,0.0,15,0,CHEC01
23,2.0,GS3,2,1.0,0.0,0.0,15,0,CHEC01
24,2.0,CS-,2,2.0,7.0,0.0,15,0,CHEC01
25,2.0,GS4,2,3.0,0.0,0.0,15,0,CHEC01
26,7.0,GS2,2,4.0,0.0,0.0,15,0,CHEC01
27,6.0,GS1,2,5.0,0.0,0.0,15,0,CHEC01
36,10.0,CS+,3,2.0,2.0,0.0,15,0,CHEC01
37,1.0,CS-,3,3.0,7.0,0.0,15,0,CHEC01
40,1.0,CS-,3,6.0,7.0,1.0,15,0,CHEC01
41,10.0,CS+,3,7.0,2.0,1.0,15,0,CHEC01
44,7.0,CS+,3,10.0,2.0,2.0,15,0,CHEC01
45,1.0,CS-,3,11.0,7.0,2.0,15,0,CHEC01
48,1.0,CS-,3,14.0,7.0,3.0,15,0,CHEC01
49,5.0,CS+,3,15.0,2.0,3.0,15,0,CHEC01
52,6.0,CS+,3,18.0,2.0,4.0,15,0,CHEC01
53,1.0,CS-,3,19.0,7.0,4.0,15,0,CHEC01
56,1.0,CS-,3,22.0,7.0,5.0,15,0,CHEC01
57,9.0,CS+,3,23.0,2.0,5.0,15,0,CHEC01
60,,CS+,3,26.0,2.0,6.0,15,0,CHEC01
61,1.0,CS-,3,27.0,7.0,6.0,15,0,CHEC01
64,1.0,CS-,3,30.0,7.0,7.0,15,0,CHEC01
65,1.0,CS+,3,31.0,2.0,7.0,15,0,CHEC01
8,2.0,CS+,1,2.0,2.0,0.0,15,0,CHEC01
9,9.0,CS-,1,3.0,7.0,0.0,15,0,CHEC01
12,5.0,CS-,1,6.0,7.0,1.0,15,0,CHEC01
13,3.0,CS+,1,7.0,2.0,1.0,15,0,CHEC01
16,5.0,CS+,1,10.0,2.0,2.0,15,0,CHEC01
17,2.0,CS-,1,11.0,7.0,2.0,15,0,CHEC01
20,2.0,CS-,1,14.0,7.0,3.0,15,0,CHEC01
21,9.0,CS+,1,15.0,2.0,3.0,15,0,CHEC01
22,7.0,CS+,2,0.0,2.0,0.0,15,0,CHEC01
23,2.0,GS3,2,1.0,0.0,0.0,15,0,CHEC01
24,2.0,CS-,2,2.0,7.0,0.0,15,0,CHEC01
25,2.0,GS4,2,3.0,0.0,0.0,15,0,CHEC01
26,7.0,GS2,2,4.0,0.0,0.0,15,0,CHEC01
27,6.0,GS1,2,5.0,0.0,0.0,15,0,CHEC01
36,10.0,CS+,3,2.0,2.0,0.0,15,0,CHEC01
37,1.0,CS-,3,3.0,7.0,0.0,15,0,CHEC01
40,1.0,CS-,3,6.0,7.0,1.0,15,0,CHEC01
41,10.0,CS+,3,7.0,2.0,1.0,15,0,CHEC01
44,7.0,CS+,3,10.0,2.0,2.0,15,0,CHEC01
45,1.0,CS-,3,11.0,7.0,2.0,15,0,CHEC01
48,1.0,CS-,3,14.0,7.0,3.0,15,0,CHEC01
49,5.0,CS+,3,15.0,2.0,3.0,15,0,CHEC01
52,6.0,CS+,3,18.0,2.0,4.0,15,0,CHEC01
53,1.0,CS-,3,19.0,7.0,4.0,15,0,CHEC01
56,1.0,CS-,3,22.0,7.0,5.0,15,0,CHEC01
57,9.0,CS+,3,23.0,2.0,5.0,15,0,CHEC01
60,,CS+,3,26.0,2.0,6.0,15,0,CHEC01
61,1.0,CS-,3,27.0,7.0,6.0,15,0,CHEC01
64,1.0,CS-,3,30.0,7.0,7.0,15,0,CHEC01
65,1.0,CS+,3,31.0,2.0,7.0,15,0,CHEC01
6,2.0,CS+,1,0.0,1.0,0.0,24,0,CHGE21
7,6.0,CS-,1,1.0,0.0,0.0,24,0,CHGE21
10,6.0,CS+,1,4.0,1.0,1.0,24,0,CHGE21
11,4.0,CS-,1,5.0,0.0,1.0,24,0,CHGE21
14,4.0,CS+,1,8.0,1.0,2.0,24,0,CHGE21
15,4.0,CS-,1,9.0,0.0,2.0,24,0,CHGE21
18,5.0,CS+,1,12.0,1.0,3.0,24,0,CHGE21
19,2.0,CS-,1,13.0,0.0,3.0,24,0,CHGE21
28,3.0,GS1,2,6.0,0.0,0.0,24,0,CHGE21
29,2.0,GS4,2,7.0,0.0,0.0,24,0,CHGE21
30,2.0,GS2,2,8.0,0.0,0.0,24,0,CHGE21
31,2.0,CS+,2,9.0,1.0,0.0,24,0,CHGE21
32,3.0,GS3,2,10.0,0.0,0.0,24,0,CHGE21
33,2.0,CS-,2,11.0,0.0,0.0,24,0,CHGE21
34,3.0,CS+,3,0.0,1.0,0.0,24,0,CHGE21
35,2.0,CS-,3,1.0,0.0,0.0,24,0,CHGE21
38,1.0,CS-,3,4.0,0.0,1.0,24,0,CHGE21
39,1.0,CS+,3,5.0,1.0,1.0,24,0,CHGE21
42,2.0,CS+,3,8.0,1.0,2.0,24,0,CHGE21
43,2.0,CS-,3,9.0,0.0,2.0,24,0,CHGE21
46,1.0,CS-,3,12.0,0.0,3.0,24,0,CHGE21
47,2.0,CS+,3,13.0,1.0,3.0,24,0,CHGE21
50,2.0,CS+,3,16.0,1.0,4.0,24,0,CHGE21
51,,CS-,3,17.0,0.0,4.0,24,0,CHGE21
54,2.0,CS-,3,20.0,0.0,5.0,24,0,CHGE21
55,,CS+,3,21.0,1.0,5.0,24,0,CHGE21
